Streams,Date,Genre
9141430,7/1/2019,Pop
5126044,7/1/2019,Pop
4814461,7/1/2019,Pop
4598319,7/1/2019,Pop
4495512,7/1/2019,Hip Hop
3244250,7/1/2019,Hip Hop
3148095,7/1/2019,Hip Hop
3103475,7/1/2019,Reggaeton
3044316,7/1/2019,Pop
2955993,7/1/2019,Reggaeton
2550535,7/1/2019,Pop
2521976,7/1/2019,Pop
2448302,7/1/2019,Reggaeton
2432657,7/1/2019,Reggaeton
2418535,7/1/2019,Rap
2377554,7/1/2019,Reggaeton
2357746,7/1/2019,Pop
2311660,7/1/2019,Edm
2215639,7/1/2019,Edm
2213715,7/1/2019,Reggaeton
2154956,7/1/2019,Edm
2144572,7/1/2019,Hip Hop
2060673,7/1/2019,Hip Hop
2003239,7/1/2019,Edm
1997416,7/1/2019,Rock
1984779,7/1/2019,Pop
1981846,7/1/2019,Hip Hop
1927750,7/1/2019,Hip Hop
1927693,7/1/2019,R&B
1878662,7/1/2019,Rap
1843161,7/1/2019,Hip Hop
1822212,7/1/2019,Edm
1797200,7/1/2019,Edm
1786356,7/1/2019,Reggaeton
1755226,7/1/2019,Pop
1705954,7/1/2019,Edm
1677293,7/1/2019,Reggaeton
1663522,7/1/2019,Pop
1626036,7/1/2019,R&B
1570479,7/1/2019,Reggaeton
1565365,7/1/2019,Pop
1551111,7/1/2019,Rock
1526463,7/1/2019,Hip Hop
1522832,7/1/2019,Edm
1520524,7/1/2019,R&B
1501048,7/1/2019,Edm
1473255,7/1/2019,Rock
1466801,7/1/2019,Rap
1433386,7/1/2019,Pop
1427073,7/1/2019,Pop
1427059,7/1/2019,Pop
1419977,7/1/2019,Hip Hop
1405401,7/1/2019,Pop
1397383,7/1/2019,Reggaeton
1383204,7/1/2019,Hip Hop
1349051,7/1/2019,Edm
1336051,7/1/2019,Hip Hop
1324753,7/1/2019,Reggaeton
1313413,7/1/2019,Rap
1298516,7/1/2019,Pop
1263348,7/1/2019,Rap
1259283,7/1/2019,Edm
1259147,7/1/2019,Pop
1257774,7/1/2019,Pop
1251780,7/1/2019,Pop
1243466,7/1/2019,Pop
1189903,7/1/2019,Reggaeton
1162969,7/1/2019,Pop
1158929,7/1/2019,Pop
1158122,7/1/2019,Reggaeton
1157271,7/1/2019,Pop
1154275,7/1/2019,Pop
1126995,7/1/2019,Rap
1106815,7/1/2019,Pop
1103893,7/1/2019,Edm
1098554,7/1/2019,Reggaeton
1095492,7/1/2019,Edm
1089323,7/1/2019,Hip Hop
1077029,7/1/2019,Rock
1071148,7/1/2019,Edm
1040168,7/1/2019,Rap
1037513,7/1/2019,Pop
1029722,7/1/2019,Pop
1022856,7/1/2019,Rap
1019640,7/1/2019,Edm
1015382,7/1/2019,Rock
1012902,7/1/2019,Pop
999362,7/1/2019,Rap
987947,7/1/2019,Pop
986129,7/1/2019,Reggaeton
983044,7/1/2019,Rock
977947,7/1/2019,Pop
963916,7/1/2019,Hip Hop
958829,7/1/2019,Rap
953280,7/1/2019,Rock
946387,7/1/2019,Reggaeton
942123,7/1/2019,Pop
937702,7/1/2019,Rap
927054,7/1/2019,Pop
922722,7/1/2019,Rock
916949,7/1/2019,Edm
916518,7/1/2019,Reggaeton
911168,7/1/2019,Rap
903130,7/1/2019,Pop
897765,7/1/2019,R&B
891892,7/1/2019,Rap
891357,7/1/2019,Hip Hop
891301,7/1/2019,Pop
882870,7/1/2019,Hip Hop
882013,7/1/2019,Reggaeton
872968,7/1/2019,Pop
868519,7/1/2019,Hip Hop
864928,7/1/2019,Pop
862316,7/1/2019,Hip Hop
858534,7/1/2019,Rap
847419,7/1/2019,Hip Hop
845045,7/1/2019,Edm
828738,7/1/2019,Edm
828073,7/1/2019,Reggaeton
825968,7/1/2019,Reggaeton
819933,7/1/2019,Rap
814419,7/1/2019,Pop
809790,7/1/2019,Hip Hop
806676,7/1/2019,Pop
791657,7/1/2019,Edm
790611,7/1/2019,Rock
787265,7/1/2019,Hip Hop
785598,7/1/2019,Rap
782300,7/1/2019,Rock
780660,7/1/2019,Reggaeton
779311,7/1/2019,Edm
779204,7/1/2019,Reggaeton
777492,7/1/2019,Rap
773592,7/1/2019,Hip Hop
772921,7/1/2019,Pop
771305,7/1/2019,Reggaeton
769161,7/1/2019,Rap
768991,7/1/2019,Hip Hop
768051,7/1/2019,Pop
765531,7/1/2019,Rock
739766,7/1/2019,Hip Hop
739536,7/1/2019,Hip Hop
734453,7/1/2019,Reggaeton
732757,7/1/2019,Hip Hop
732141,7/1/2019,Edm
730861,7/1/2019,Hip Hop
729471,7/1/2019,Hip Hop
729377,7/1/2019,Edm
728998,7/1/2019,Pop
728444,7/1/2019,Reggaeton
727426,7/1/2019,Edm
724448,7/1/2019,Hip Hop
724351,7/1/2019,Rap
715363,7/1/2019,Rock
710671,7/1/2019,Hip Hop
705071,7/1/2019,Hip Hop
704114,7/1/2019,Reggaeton
702027,7/1/2019,Pop
697800,7/1/2019,Pop
695972,7/1/2019,Reggaeton
691269,7/1/2019,Reggaeton
687627,7/1/2019,Edm
686263,7/1/2019,Edm
685813,7/1/2019,Edm
685628,7/1/2019,Rap
683513,7/1/2019,Pop
682116,7/1/2019,Reggaeton
679266,7/1/2019,Pop
678327,7/1/2019,Pop
675888,7/1/2019,Edm
674146,7/1/2019,Pop
673388,7/1/2019,Rock
658661,7/1/2019,Hip Hop
652340,7/1/2019,Rap
651746,7/1/2019,Reggaeton
651356,7/1/2019,Rock
650910,7/1/2019,Hip Hop
650402,7/1/2019,Rap
650323,7/1/2019,Edm
649763,7/1/2019,Hip Hop
649461,7/1/2019,Hip Hop
649389,7/1/2019,Rock
648592,7/1/2019,Edm
646344,7/1/2019,Pop
645258,7/1/2019,Pop
641776,7/1/2019,Rap
640596,7/1/2019,Edm
633048,7/1/2019,Rock
628931,7/1/2019,Pop
625307,7/1/2019,Rock
625183,7/1/2019,Pop
622371,7/1/2019,Reggaeton
622136,7/1/2019,Hip Hop
621649,7/1/2019,Rock
621516,7/1/2019,Pop
621271,7/1/2019,R&B
621108,7/1/2019,Edm
619779,7/1/2019,Reggaeton
618635,7/1/2019,Hip Hop
618400,7/1/2019,Pop
9265457,7/2/2019,Pop
5172597,7/2/2019,Pop
4834157,7/2/2019,Pop
4604812,7/2/2019,Pop
4552914,7/2/2019,Hip Hop
3170576,7/2/2019,Hip Hop
3168409,7/2/2019,Hip Hop
3139224,7/2/2019,Reggaeton
2981396,7/2/2019,Pop
2973844,7/2/2019,Reggaeton
2539540,7/2/2019,Pop
2539156,7/2/2019,Pop
2462169,7/2/2019,Reggaeton
2447709,7/2/2019,Rap
2424172,7/2/2019,Reggaeton
2401534,7/2/2019,Reggaeton
2386111,7/2/2019,Pop
2322543,7/2/2019,Edm
2228417,7/2/2019,Reggaeton
2201357,7/2/2019,Edm
2153307,7/2/2019,Hip Hop
2151041,7/2/2019,Edm
2120911,7/2/2019,Hip Hop
2099655,7/2/2019,Edm
2030581,7/2/2019,Hip Hop
2007999,7/2/2019,Rock
1970798,7/2/2019,Hip Hop
1960436,7/2/2019,Pop
1911957,7/2/2019,Hip Hop
1909370,7/2/2019,Rap
1901616,7/2/2019,R&B
1876327,7/2/2019,Edm
1819380,7/2/2019,Reggaeton
1791824,7/2/2019,Edm
1787033,7/2/2019,Pop
1710822,7/2/2019,Reggaeton
1706056,7/2/2019,Edm
1676738,7/2/2019,Pop
1607723,7/2/2019,Pop
1603798,7/2/2019,R&B
1593251,7/2/2019,Reggaeton
1549882,7/2/2019,R&B
1528399,7/2/2019,Rock
1518045,7/2/2019,Edm
1512108,7/2/2019,Edm
1484332,7/2/2019,Rap
1483590,7/2/2019,Hip Hop
1477301,7/2/2019,Rock
1459780,7/2/2019,Pop
1456335,7/2/2019,Pop
1430091,7/2/2019,Hip Hop
1419850,7/2/2019,Pop
1409423,7/2/2019,Reggaeton
1403941,7/2/2019,Pop
1369576,7/2/2019,Hip Hop
1362638,7/2/2019,Hip Hop
1353957,7/2/2019,Edm
1346114,7/2/2019,Reggaeton
1344921,7/2/2019,Rap
1311237,7/2/2019,Pop
1282990,7/2/2019,Edm
1274229,7/2/2019,Pop
1268899,7/2/2019,Pop
1259730,7/2/2019,Pop
1259056,7/2/2019,Pop
1253862,7/2/2019,Rap
1222167,7/2/2019,Reggaeton
1193480,7/2/2019,Pop
1185838,7/2/2019,Pop
1184309,7/2/2019,Pop
1172425,7/2/2019,Reggaeton
1172394,7/2/2019,Pop
1139809,7/2/2019,Pop
1129598,7/2/2019,Pop
1127752,7/2/2019,Rap
1116763,7/2/2019,Edm
1115385,7/2/2019,Rap
1112518,7/2/2019,Edm
1112412,7/2/2019,Reggaeton
1095256,7/2/2019,Rock
1071057,7/2/2019,Edm
1055097,7/2/2019,Hip Hop
1050674,7/2/2019,Pop
1048229,7/2/2019,Edm
1047875,7/2/2019,Rap
1026775,7/2/2019,Rock
1015291,7/2/2019,Rap
1008062,7/2/2019,Pop
1005345,7/2/2019,Reggaeton
997038,7/2/2019,Rock
993731,7/2/2019,Pop
988412,7/2/2019,Hip Hop
982543,7/2/2019,Rap
977042,7/2/2019,Pop
969961,7/2/2019,Rock
954652,7/2/2019,Rap
950406,7/2/2019,Pop
941826,7/2/2019,Pop
935773,7/2/2019,Rap
931180,7/2/2019,Edm
925143,7/2/2019,Rock
910028,7/2/2019,Pop
897253,7/2/2019,Pop
894897,7/2/2019,Hip Hop
894736,7/2/2019,Hip Hop
894077,7/2/2019,Hip Hop
893366,7/2/2019,Rap
893188,7/2/2019,Reggaeton
890642,7/2/2019,Reggaeton
889898,7/2/2019,R&B
887764,7/2/2019,Pop
885695,7/2/2019,Pop
874456,7/2/2019,Pop
866102,7/2/2019,Edm
865930,7/2/2019,Rap
865566,7/2/2019,Reggaeton
857764,7/2/2019,Hip Hop
843908,7/2/2019,Reggaeton
834930,7/2/2019,Edm
832838,7/2/2019,Reggaeton
828951,7/2/2019,Pop
828426,7/2/2019,Rap
821199,7/2/2019,Reggaeton
815492,7/2/2019,Hip Hop
811525,7/2/2019,Edm
805387,7/2/2019,Edm
804917,7/2/2019,Rock
800723,7/2/2019,Reggaeton
800301,7/2/2019,Rap
796544,7/2/2019,Rap
796179,7/2/2019,Hip Hop
795799,7/2/2019,Pop
788265,7/2/2019,Hip Hop
784684,7/2/2019,Rock
776764,7/2/2019,Rock
771485,7/2/2019,Pop
769638,7/2/2019,Rap
764517,7/2/2019,Reggaeton
753017,7/2/2019,Pop
752626,7/2/2019,Hip Hop
750030,7/2/2019,Hip Hop
747844,7/2/2019,Edm
747069,7/2/2019,Hip Hop
746157,7/2/2019,Hip Hop
741058,7/2/2019,Hip Hop
735816,7/2/2019,Edm
735794,7/2/2019,Reggaeton
734544,7/2/2019,Edm
733121,7/2/2019,Hip Hop
725383,7/2/2019,Hip Hop
724260,7/2/2019,Rock
724089,7/2/2019,Rap
711743,7/2/2019,Pop
711701,7/2/2019,Reggaeton
710442,7/2/2019,Hip Hop
706619,7/2/2019,Hip Hop
702994,7/2/2019,Edm
700234,7/2/2019,Hip Hop
697928,7/2/2019,Pop
697823,7/2/2019,Pop
696649,7/2/2019,Reggaeton
696494,7/2/2019,Edm
694418,7/2/2019,Rap
693588,7/2/2019,Edm
689979,7/2/2019,Rock
686675,7/2/2019,Pop
682314,7/2/2019,Reggaeton
677980,7/2/2019,Edm
677719,7/2/2019,Reggaeton
673212,7/2/2019,Pop
669873,7/2/2019,Pop
666759,7/2/2019,Hip Hop
666735,7/2/2019,Hip Hop
666022,7/2/2019,Edm
665068,7/2/2019,Reggaeton
663377,7/2/2019,Pop
662799,7/2/2019,Rock
662009,7/2/2019,Hip Hop
657195,7/2/2019,Edm
654383,7/2/2019,Hip Hop
653643,7/2/2019,Rock
653374,7/2/2019,Rap
651136,7/2/2019,Edm
651131,7/2/2019,Rap
647818,7/2/2019,Rap
645793,7/2/2019,Rock
644944,7/2/2019,Pop
643953,7/2/2019,Reggaeton
643318,7/2/2019,Pop
642841,7/2/2019,Pop
641933,7/2/2019,Pop
640076,7/2/2019,Hip Hop
639277,7/2/2019,R&B
633562,7/2/2019,Rock
633112,7/2/2019,Edm
628611,7/2/2019,Rock
628609,7/2/2019,Hip Hop
626898,7/2/2019,Pop
625354,7/2/2019,Pop
625008,7/2/2019,Reggaeton
9191379,7/3/2019,Pop
5105776,7/3/2019,Pop
4883701,7/3/2019,Pop
4565020,7/3/2019,Pop
4517579,7/3/2019,Hip Hop
3181907,7/3/2019,Hip Hop
3143647,7/3/2019,Hip Hop
3090885,7/3/2019,Reggaeton
2916654,7/3/2019,Reggaeton
2909653,7/3/2019,Pop
2503795,7/3/2019,Pop
2491999,7/3/2019,Pop
2470643,7/3/2019,Rap
2449793,7/3/2019,Reggaeton
2395762,7/3/2019,Pop
2377028,7/3/2019,Reggaeton
2364915,7/3/2019,Reggaeton
2355394,7/3/2019,Edm
2173388,7/3/2019,Edm
2156425,7/3/2019,Hip Hop
2152216,7/3/2019,Edm
2137373,7/3/2019,Edm
2133576,7/3/2019,Reggaeton
2104797,7/3/2019,Hip Hop
2010030,7/3/2019,Rock
1973285,7/3/2019,Hip Hop
1959810,7/3/2019,Hip Hop
1941507,7/3/2019,Pop
1924331,7/3/2019,Rap
1923045,7/3/2019,Edm
1905002,7/3/2019,Hip Hop
1847585,7/3/2019,R&B
1814356,7/3/2019,Reggaeton
1808441,7/3/2019,Pop
1790085,7/3/2019,Edm
1778759,7/3/2019,Edm
1709964,7/3/2019,Reggaeton
1676472,7/3/2019,Pop
1628118,7/3/2019,Pop
1598351,7/3/2019,Reggaeton
1579830,7/3/2019,R&B
1561232,7/3/2019,R&B
1505344,7/3/2019,Edm
1498645,7/3/2019,Rock
1493439,7/3/2019,Edm
1491124,7/3/2019,Rap
1488139,7/3/2019,Rock
1483260,7/3/2019,Hip Hop
1452273,7/3/2019,Pop
1422388,7/3/2019,Pop
1412005,7/3/2019,Pop
1394810,7/3/2019,Edm
1390474,7/3/2019,Rap
1388885,7/3/2019,Pop
1388390,7/3/2019,Hip Hop
1380154,7/3/2019,Reggaeton
1376675,7/3/2019,Edm
1375562,7/3/2019,Hip Hop
1345319,7/3/2019,Hip Hop
1345057,7/3/2019,Reggaeton
1305559,7/3/2019,Pop
1301387,7/3/2019,Pop
1288869,7/3/2019,Edm
1285922,7/3/2019,Pop
1271480,7/3/2019,Pop
1269572,7/3/2019,Pop
1269508,7/3/2019,Rap
1231792,7/3/2019,Pop
1221887,7/3/2019,Pop
1218346,7/3/2019,Reggaeton
1174791,7/3/2019,Pop
1174776,7/3/2019,Pop
1154892,7/3/2019,Reggaeton
1134466,7/3/2019,Edm
1132092,7/3/2019,Rap
1112085,7/3/2019,Rap
1109072,7/3/2019,Reggaeton
1105533,7/3/2019,Pop
1104601,7/3/2019,Pop
1095019,7/3/2019,Rock
1077288,7/3/2019,Edm
1074523,7/3/2019,Pop
1068756,7/3/2019,Edm
1043068,7/3/2019,Rap
1039049,7/3/2019,Rock
1037624,7/3/2019,Rap
1019686,7/3/2019,Rap
1015508,7/3/2019,Hip Hop
1011837,7/3/2019,Reggaeton
998981,7/3/2019,Hip Hop
988478,7/3/2019,Rock
988349,7/3/2019,Rock
983224,7/3/2019,Pop
983099,7/3/2019,Edm
982153,7/3/2019,Pop
977643,7/3/2019,Pop
969994,7/3/2019,Rap
951404,7/3/2019,Pop
949789,7/3/2019,Edm
946563,7/3/2019,Rap
932215,7/3/2019,Pop
927151,7/3/2019,Rock
911199,7/3/2019,Pop
909843,7/3/2019,Hip Hop
906204,7/3/2019,Hip Hop
900634,7/3/2019,Reggaeton
900141,7/3/2019,Pop
899114,7/3/2019,Hip Hop
893258,7/3/2019,Pop
893186,7/3/2019,Rap
884215,7/3/2019,Pop
881463,7/3/2019,Rap
880947,7/3/2019,R&B
878844,7/3/2019,Pop
847188,7/3/2019,Hip Hop
837611,7/3/2019,Reggaeton
832707,7/3/2019,Reggaeton
830923,7/3/2019,Rap
828797,7/3/2019,Rap
823505,7/3/2019,Pop
821479,7/3/2019,Reggaeton
818714,7/3/2019,Reggaeton
818238,7/3/2019,Edm
817552,7/3/2019,Hip Hop
814294,7/3/2019,Rock
808515,7/3/2019,Pop
804796,7/3/2019,Edm
800560,7/3/2019,Reggaeton
798917,7/3/2019,Rap
793238,7/3/2019,Rock
792984,7/3/2019,Hip Hop
786073,7/3/2019,Rock
785026,7/3/2019,Edm
780513,7/3/2019,Pop
780020,7/3/2019,Rap
778594,7/3/2019,Reggaeton
759816,7/3/2019,Pop
759265,7/3/2019,Hip Hop
757299,7/3/2019,Hip Hop
756247,7/3/2019,Hip Hop
755445,7/3/2019,Reggaeton
748466,7/3/2019,Hip Hop
748172,7/3/2019,Hip Hop
745612,7/3/2019,Hip Hop
744730,7/3/2019,Edm
743473,7/3/2019,Reggaeton
739549,7/3/2019,Hip Hop
733676,7/3/2019,Edm
719920,7/3/2019,Rock
716937,7/3/2019,Edm
715873,7/3/2019,Pop
714300,7/3/2019,Pop
714132,7/3/2019,Edm
713629,7/3/2019,Hip Hop
709511,7/3/2019,Pop
708774,7/3/2019,Rap
708558,7/3/2019,Edm
700350,7/3/2019,Rap
698947,7/3/2019,Hip Hop
697236,7/3/2019,Edm
695310,7/3/2019,Pop
693418,7/3/2019,Hip Hop
688093,7/3/2019,Reggaeton
686047,7/3/2019,Rock
684774,7/3/2019,Hip Hop
682975,7/3/2019,Edm
680481,7/3/2019,Reggaeton
677342,7/3/2019,Hip Hop
676471,7/3/2019,Pop
674463,7/3/2019,Edm
670751,7/3/2019,Hip Hop
669697,7/3/2019,Rap
669606,7/3/2019,Hip Hop
666314,7/3/2019,Pop
664269,7/3/2019,Rock
663017,7/3/2019,Hip Hop
662867,7/3/2019,Reggaeton
660843,7/3/2019,Edm
659059,7/3/2019,Edm
657186,7/3/2019,Pop
655650,7/3/2019,Rock
655598,7/3/2019,Pop
654212,7/3/2019,Pop
647802,7/3/2019,Rap
647453,7/3/2019,Pop
647297,7/3/2019,Rap
645976,7/3/2019,R&B
645831,7/3/2019,Rock
643293,7/3/2019,Pop
640257,7/3/2019,Hip Hop
637711,7/3/2019,Hip Hop
637675,7/3/2019,Edm
636193,7/3/2019,Reggaeton
634937,7/3/2019,Pop
634284,7/3/2019,Pop
633390,7/3/2019,Rock
633029,7/3/2019,Pop
631725,7/3/2019,Hip Hop
628712,7/3/2019,Rock
626467,7/3/2019,Pop
9152209,7/4/2019,Pop
5170226,7/4/2019,Pop
4932379,7/4/2019,Pop
4595295,7/4/2019,Hip Hop
4481434,7/4/2019,Pop
3141910,7/4/2019,Reggaeton
3129207,7/4/2019,Hip Hop
3036492,7/4/2019,Hip Hop
2934090,7/4/2019,Reggaeton
2783786,7/4/2019,Pop
2486739,7/4/2019,Rap
2485833,7/4/2019,Reggaeton
2419968,7/4/2019,Pop
2417598,7/4/2019,Reggaeton
2390991,7/4/2019,Edm
2377445,7/4/2019,Reggaeton
2373517,7/4/2019,Pop
2329862,7/4/2019,Pop
2195646,7/4/2019,Edm
2195090,7/4/2019,Edm
2157263,7/4/2019,Edm
2123435,7/4/2019,Reggaeton
2113722,7/4/2019,Hip Hop
2087313,7/4/2019,Hip Hop
1972172,7/4/2019,Edm
1971870,7/4/2019,Rock
1950151,7/4/2019,Hip Hop
1934714,7/4/2019,Edm
1896307,7/4/2019,Pop
1865037,7/4/2019,Reggaeton
1846095,7/4/2019,Rap
1802506,7/4/2019,Hip Hop
1797611,7/4/2019,Hip Hop
1796002,7/4/2019,Pop
1795929,7/4/2019,Edm
1740878,7/4/2019,Reggaeton
1680325,7/4/2019,Pop
1676135,7/4/2019,R&B
1635631,7/4/2019,Reggaeton
1616094,7/4/2019,Pop
1606713,7/4/2019,R&B
1526049,7/4/2019,R&B
1488939,7/4/2019,Edm
1478722,7/4/2019,Rap
1472582,7/4/2019,Pop
1469845,7/4/2019,Hip Hop
1450184,7/4/2019,Edm
1448614,7/4/2019,Rock
1422205,7/4/2019,Rock
1402515,7/4/2019,Pop
1401351,7/4/2019,Hip Hop
1386831,7/4/2019,Reggaeton
1374970,7/4/2019,Edm
1373317,7/4/2019,Rap
1364493,7/4/2019,Edm
1356218,7/4/2019,Pop
1354867,7/4/2019,Reggaeton
1346456,7/4/2019,Pop
1343757,7/4/2019,Hip Hop
1304868,7/4/2019,Edm
1286937,7/4/2019,Pop
1269746,7/4/2019,Pop
1268473,7/4/2019,Pop
1261211,7/4/2019,Pop
1234348,7/4/2019,Reggaeton
1231480,7/4/2019,Pop
1226893,7/4/2019,Rap
1221725,7/4/2019,Pop
1220364,7/4/2019,Edm
1211254,7/4/2019,Hip Hop
1160260,7/4/2019,Pop
1157125,7/4/2019,Reggaeton
1154620,7/4/2019,Pop
1143930,7/4/2019,Pop
1140277,7/4/2019,Pop
1114112,7/4/2019,Reggaeton
1101813,7/4/2019,Rap
1100254,7/4/2019,Edm
1096846,7/4/2019,Rap
1088752,7/4/2019,Edm
1069426,7/4/2019,Rock
1067346,7/4/2019,Rock
1065180,7/4/2019,Pop
1063290,7/4/2019,Pop
1061872,7/4/2019,Rap
1054591,7/4/2019,Edm
1042810,7/4/2019,Rap
1041004,7/4/2019,Rap
1023992,7/4/2019,Reggaeton
1010883,7/4/2019,Rock
991348,7/4/2019,Hip Hop
988574,7/4/2019,Pop
976298,7/4/2019,Rock
973531,7/4/2019,Edm
960807,7/4/2019,Hip Hop
958378,7/4/2019,Rap
957764,7/4/2019,Pop
948898,7/4/2019,Rap
948344,7/4/2019,Hip Hop
941181,7/4/2019,Pop
937185,7/4/2019,Pop
916968,7/4/2019,Reggaeton
913446,7/4/2019,Rock
904799,7/4/2019,Pop
903120,7/4/2019,Pop
893956,7/4/2019,Pop
891598,7/4/2019,Pop
888583,7/4/2019,Pop
885148,7/4/2019,Pop
883625,7/4/2019,Hip Hop
881484,7/4/2019,Pop
881115,7/4/2019,Hip Hop
869106,7/4/2019,Rap
866909,7/4/2019,Hip Hop
858692,7/4/2019,Rock
857007,7/4/2019,Rap
852562,7/4/2019,Reggaeton
850085,7/4/2019,Reggaeton
845036,7/4/2019,Rap
843564,7/4/2019,Reggaeton
838800,7/4/2019,Rap
831981,7/4/2019,Edm
826889,7/4/2019,R&B
814324,7/4/2019,Rock
803260,7/4/2019,Hip Hop
800624,7/4/2019,Reggaeton
799898,7/4/2019,Rap
798492,7/4/2019,Pop
792381,7/4/2019,Hip Hop
791427,7/4/2019,Hip Hop
787340,7/4/2019,Edm
784846,7/4/2019,Reggaeton
782605,7/4/2019,Edm
776733,7/4/2019,Pop
775120,7/4/2019,Pop
774037,7/4/2019,Reggaeton
772779,7/4/2019,Rock
760723,7/4/2019,Reggaeton
759170,7/4/2019,Hip Hop
753597,7/4/2019,Hip Hop
749731,7/4/2019,Hip Hop
746497,7/4/2019,Edm
745754,7/4/2019,Rock
745682,7/4/2019,Edm
737947,7/4/2019,Rap
735042,7/4/2019,Hip Hop
733402,7/4/2019,Pop
726768,7/4/2019,Reggaeton
722146,7/4/2019,Hip Hop
719245,7/4/2019,Hip Hop
711306,7/4/2019,Edm
710635,7/4/2019,Hip Hop
708607,7/4/2019,Edm
704323,7/4/2019,Pop
703565,7/4/2019,Hip Hop
702508,7/4/2019,Rock
702407,7/4/2019,Edm
694123,7/4/2019,Reggaeton
692173,7/4/2019,Edm
690438,7/4/2019,Rock
689099,7/4/2019,Pop
688727,7/4/2019,Pop
687949,7/4/2019,Edm
685604,7/4/2019,Reggaeton
680165,7/4/2019,Hip Hop
678440,7/4/2019,Rap
677960,7/4/2019,Edm
677639,7/4/2019,Pop
677080,7/4/2019,Rock
675518,7/4/2019,Rock
673912,7/4/2019,Rock
670085,7/4/2019,Pop
667624,7/4/2019,Hip Hop
667370,7/4/2019,Hip Hop
663995,7/4/2019,Rap
658688,7/4/2019,Edm
656857,7/4/2019,Hip Hop
656419,7/4/2019,Rock
656167,7/4/2019,Rap
654269,7/4/2019,Reggaeton
649875,7/4/2019,Hip Hop
648982,7/4/2019,Pop
646454,7/4/2019,Edm
645145,7/4/2019,Rock
643185,7/4/2019,Pop
641758,7/4/2019,Rock
637744,7/4/2019,Pop
637483,7/4/2019,Hip Hop
637311,7/4/2019,R&B
636752,7/4/2019,Pop
635842,7/4/2019,Hip Hop
635128,7/4/2019,Edm
634764,7/4/2019,Pop
633575,7/4/2019,Pop
632449,7/4/2019,Pop
631195,7/4/2019,Hip Hop
630447,7/4/2019,Pop
629379,7/4/2019,Reggaeton
622613,7/4/2019,Pop
620384,7/4/2019,Rap
9936178,7/5/2019,Pop
5315305,7/5/2019,Pop
4953886,7/5/2019,Pop
4831493,7/5/2019,Pop
4604076,7/5/2019,Hip Hop
4506758,7/5/2019,Rap
3365597,7/5/2019,Reggaeton
3248887,7/5/2019,Hip Hop
3130740,7/5/2019,Reggaeton
3016173,7/5/2019,Hip Hop
2680362,7/5/2019,Reggaeton
2647996,7/5/2019,Pop
2588790,7/5/2019,Reggaeton
2571819,7/5/2019,Edm
2536221,7/5/2019,Rap
2515358,7/5/2019,Pop
2496334,7/5/2019,Pop
2390615,7/5/2019,Edm
2359474,7/5/2019,Reggaeton
2339412,7/5/2019,Pop
2333997,7/5/2019,Edm
2278263,7/5/2019,Hip Hop
2183736,7/5/2019,Edm
2181461,7/5/2019,Reggaeton
2087195,7/5/2019,Hip Hop
2058847,7/5/2019,Edm
1988195,7/5/2019,Rock
1976063,7/5/2019,Reggaeton
1921796,7/5/2019,Hip Hop
1864747,7/5/2019,Edm
1856532,7/5/2019,Edm
1854077,7/5/2019,Reggaeton
1853492,7/5/2019,Rap
1779464,7/5/2019,Pop
1763287,7/5/2019,Pop
1741810,7/5/2019,Hip Hop
1736138,7/5/2019,Reggaeton
1718616,7/5/2019,Pop
1706597,7/5/2019,R&B
1659340,7/5/2019,Pop
1646722,7/5/2019,Pop
1644357,7/5/2019,Hip Hop
1639674,7/5/2019,Pop
1597118,7/5/2019,R&B
1555147,7/5/2019,Pop
1521123,7/5/2019,Rock
1515960,7/5/2019,Edm
1514174,7/5/2019,Hip Hop
1506648,7/5/2019,Rap
1496710,7/5/2019,R&B
1475291,7/5/2019,Hip Hop
1471848,7/5/2019,Reggaeton
1464930,7/5/2019,Hip Hop
1441974,7/5/2019,Reggaeton
1433850,7/5/2019,Rap
1421366,7/5/2019,Rock
1416391,7/5/2019,Edm
1401286,7/5/2019,Edm
1381686,7/5/2019,Edm
1367215,7/5/2019,Edm
1342812,7/5/2019,Hip Hop
1336439,7/5/2019,Pop
1334056,7/5/2019,Edm
1328781,7/5/2019,Pop
1316075,7/5/2019,Pop
1280923,7/5/2019,Pop
1273734,7/5/2019,Hip Hop
1269180,7/5/2019,Reggaeton
1268776,7/5/2019,Reggaeton
1253196,7/5/2019,Pop
1239248,7/5/2019,Pop
1230673,7/5/2019,Hip Hop
1225919,7/5/2019,Pop
1221951,7/5/2019,Pop
1210522,7/5/2019,Hip Hop
1201377,7/5/2019,Hip Hop
1197188,7/5/2019,Rap
1180559,7/5/2019,Reggaeton
1177182,7/5/2019,Rap
1172551,7/5/2019,Pop
1152849,7/5/2019,Pop
1145202,7/5/2019,Edm
1144022,7/5/2019,Pop
1142076,7/5/2019,Pop
1135130,7/5/2019,Hip Hop
1127482,7/5/2019,Pop
1125740,7/5/2019,Rock
1098920,7/5/2019,Reggaeton
1097363,7/5/2019,Rap
1089236,7/5/2019,Rock
1082180,7/5/2019,Rap
1080574,7/5/2019,Rap
1079132,7/5/2019,Edm
1076154,7/5/2019,Pop
1069810,7/5/2019,Hip Hop
1062023,7/5/2019,Edm
1037075,7/5/2019,Hip Hop
1036789,7/5/2019,Pop
1031732,7/5/2019,Edm
1019964,7/5/2019,Hip Hop
1015725,7/5/2019,Reggaeton
