Streams,Date,Genre
3978028,1/1/2019,Pop
3883836,1/1/2019,Rap
3351784,1/1/2019,Edm
3195966,1/1/2019,Rap
2777884,1/1/2019,Reggaeton
2624453,1/1/2019,Rap
2618489,1/1/2019,Pop
2432084,1/1/2019,Pop
2385494,1/1/2019,Pop
2385450,1/1/2019,Edm
2191752,1/1/2019,Hip Hop
2160788,1/1/2019,Hip Hop
2020725,1/1/2019,Hip Hop
1904157,1/1/2019,Hip Hop
1818904,1/1/2019,Rock
1766878,1/1/2019,Rap
1748652,1/1/2019,Rock
1702113,1/1/2019,Hip Hop
1649370,1/1/2019,Rap
1610618,1/1/2019,Rap
1599587,1/1/2019,Rap
1575089,1/1/2019,Rock
1569388,1/1/2019,Pop
1552552,1/1/2019,Hip Hop
1532954,1/1/2019,Rap
1520786,1/1/2019,Hip Hop
1480647,1/1/2019,Hip Hop
1434955,1/1/2019,Edm
1415040,1/1/2019,Pop
1401784,1/1/2019,Reggaeton
1355797,1/1/2019,Pop
1354412,1/1/2019,Edm
1354146,1/1/2019,Pop
1349422,1/1/2019,Edm
1327813,1/1/2019,Pop
1323457,1/1/2019,Reggaeton
1316696,1/1/2019,Edm
1288354,1/1/2019,Hip Hop
1287251,1/1/2019,Hip Hop
1266708,1/1/2019,Hip Hop
1244010,1/1/2019,Reggaeton
1234391,1/1/2019,Hip Hop
1208890,1/1/2019,Hip Hop
1192272,1/1/2019,Rock
1174937,1/1/2019,Reggaeton
1161132,1/1/2019,Pop
1155173,1/1/2019,Rock
1144090,1/1/2019,Pop
1123301,1/1/2019,Pop
1122507,1/1/2019,Pop
1113177,1/1/2019,Hip Hop
1070677,1/1/2019,Rap
1063063,1/1/2019,Reggaeton
1057399,1/1/2019,Rap
1057376,1/1/2019,Hip Hop
1039862,1/1/2019,Rap
1039050,1/1/2019,Hip Hop
1029266,1/1/2019,Reggaeton
1027193,1/1/2019,Reggaeton
1021738,1/1/2019,Edm
1020796,1/1/2019,Hip Hop
1007381,1/1/2019,Pop
1005916,1/1/2019,Rap
1001566,1/1/2019,Reggaeton
997092,1/1/2019,Edm
996870,1/1/2019,Rock
962317,1/1/2019,Pop
961238,1/1/2019,Edm
960024,1/1/2019,Rap
959284,1/1/2019,Edm
956792,1/1/2019,Pop
950131,1/1/2019,Pop
938819,1/1/2019,Reggaeton
938755,1/1/2019,Hip Hop
935313,1/1/2019,Hip Hop
931611,1/1/2019,Pop
925388,1/1/2019,Rock
913006,1/1/2019,Rap
888376,1/1/2019,Pop
883348,1/1/2019,Rock
882001,1/1/2019,Reggaeton
876235,1/1/2019,Rap
870194,1/1/2019,R&B
866076,1/1/2019,Rap
850476,1/1/2019,Pop
842383,1/1/2019,Pop
834237,1/1/2019,Hip Hop
834131,1/1/2019,Reggaeton
833577,1/1/2019,Pop
831606,1/1/2019,Edm
827696,1/1/2019,Rap
815715,1/1/2019,Rock
805260,1/1/2019,Edm
797725,1/1/2019,Rap
788637,1/1/2019,Rock
783577,1/1/2019,Rock
777870,1/1/2019,Rock
777485,1/1/2019,Pop
770902,1/1/2019,Rap
766065,1/1/2019,Edm
764290,1/1/2019,Hip Hop
762162,1/1/2019,Pop
761739,1/1/2019,Pop
761007,1/1/2019,Edm
758427,1/1/2019,Edm
750603,1/1/2019,Hip Hop
750528,1/1/2019,Hip Hop
747531,1/1/2019,Rap
746223,1/1/2019,Other
728985,1/1/2019,Reggaeton
725327,1/1/2019,Hip Hop
721428,1/1/2019,Rap
721417,1/1/2019,Rock
721002,1/1/2019,Pop
716864,1/1/2019,Pop
707939,1/1/2019,Pop
698537,1/1/2019,Pop
693996,1/1/2019,Rock
693801,1/1/2019,Reggaeton
690729,1/1/2019,Hip Hop
689243,1/1/2019,Pop
686953,1/1/2019,Edm
685968,1/1/2019,Rock
684337,1/1/2019,Other
682086,1/1/2019,Rock
680667,1/1/2019,Reggaeton
676759,1/1/2019,Edm
675938,1/1/2019,Pop
673874,1/1/2019,Reggaeton
669709,1/1/2019,Hip Hop
668142,1/1/2019,Pop
667871,1/1/2019,Pop
667167,1/1/2019,Hip Hop
654413,1/1/2019,Pop
652869,1/1/2019,Reggaeton
652336,1/1/2019,Other
651155,1/1/2019,Hip Hop
649029,1/1/2019,Edm
648993,1/1/2019,Edm
648632,1/1/2019,Hip Hop
648088,1/1/2019,Pop
641102,1/1/2019,Hip Hop
640941,1/1/2019,Rap
638118,1/1/2019,Hip Hop
635854,1/1/2019,Pop
634293,1/1/2019,Pop
629340,1/1/2019,Rap
627258,1/1/2019,Rap
626205,1/1/2019,Edm
624360,1/1/2019,Hip Hop
623835,1/1/2019,Reggaeton
614205,1/1/2019,Hip Hop
614114,1/1/2019,Rap
613635,1/1/2019,Edm
608635,1/1/2019,Pop
608173,1/1/2019,Pop
606923,1/1/2019,Pop
605680,1/1/2019,Reggaeton
602622,1/1/2019,Hip Hop
597845,1/1/2019,Hip Hop
595665,1/1/2019,R&B
594828,1/1/2019,Hip Hop
592632,1/1/2019,Hip Hop
592324,1/1/2019,Pop
592059,1/1/2019,Reggaeton
591298,1/1/2019,Pop
583157,1/1/2019,Rock
580288,1/1/2019,Other
580167,1/1/2019,Pop
579750,1/1/2019,Hip Hop
578328,1/1/2019,Rap
577058,1/1/2019,Pop
573758,1/1/2019,Hip Hop
571792,1/1/2019,Pop
568622,1/1/2019,Hip Hop
566408,1/1/2019,Rock
565994,1/1/2019,Rock
564919,1/1/2019,Reggaeton
563530,1/1/2019,Hip Hop
560658,1/1/2019,Hip Hop
555831,1/1/2019,Hip Hop
554971,1/1/2019,Pop
554110,1/1/2019,Rock
552243,1/1/2019,Hip Hop
551475,1/1/2019,Pop
550520,1/1/2019,Reggaeton
550003,1/1/2019,Rap
543912,1/1/2019,Rap
543156,1/1/2019,Reggaeton
542117,1/1/2019,Reggaeton
539172,1/1/2019,Rap
538767,1/1/2019,Edm
536886,1/1/2019,Rock
536447,1/1/2019,Other
536163,1/1/2019,Rock
534702,1/1/2019,Pop
534570,1/1/2019,Rap
531428,1/1/2019,Pop
530205,1/1/2019,Hip Hop
524230,1/1/2019,Other
4323160,1/2/2019,Rap
4275439,1/2/2019,Pop
3947420,1/2/2019,Rap
3307383,1/2/2019,Pop
3188386,1/2/2019,Edm
2896056,1/2/2019,Pop
2642425,1/2/2019,Reggaeton
2598097,1/2/2019,Edm
2512089,1/2/2019,Rap
2419735,1/2/2019,Pop
2297457,1/2/2019,Hip Hop
2291824,1/2/2019,Hip Hop
2266696,1/2/2019,Rock
2219880,1/2/2019,Hip Hop
2002482,1/2/2019,Pop
1922562,1/2/2019,Rap
1846263,1/2/2019,Pop
1805721,1/2/2019,Hip Hop
1794464,1/2/2019,Rock
1788857,1/2/2019,Hip Hop
1786564,1/2/2019,Pop
1771332,1/2/2019,Rap
1759910,1/2/2019,Edm
1741726,1/2/2019,Hip Hop
1740255,1/2/2019,Pop
1688983,1/2/2019,Pop
1650909,1/2/2019,Hip Hop
1629152,1/2/2019,Rap
1567442,1/2/2019,Rock
1551168,1/2/2019,Edm
1547856,1/2/2019,Rock
1505460,1/2/2019,Pop
1451166,1/2/2019,Rap
1432666,1/2/2019,Rap
1404161,1/2/2019,Reggaeton
1403839,1/2/2019,Edm
1401919,1/2/2019,Hip Hop
1386221,1/2/2019,Hip Hop
1380567,1/2/2019,Reggaeton
1335150,1/2/2019,Pop
1333638,1/2/2019,Hip Hop
1312739,1/2/2019,Hip Hop
1302602,1/2/2019,Rock
1275935,1/2/2019,Rap
1272787,1/2/2019,Hip Hop
1269655,1/2/2019,Edm
1257598,1/2/2019,Pop
1252160,1/2/2019,Hip Hop
1248855,1/2/2019,Reggaeton
1240689,1/2/2019,Reggaeton
1229465,1/2/2019,Hip Hop
1210984,1/2/2019,Hip Hop
1183820,1/2/2019,Pop
1165397,1/2/2019,Edm
1134453,1/2/2019,Hip Hop
1119997,1/2/2019,Pop
1096276,1/2/2019,Pop
1085717,1/2/2019,Pop
1082738,1/2/2019,Rap
1079141,1/2/2019,Rap
1077004,1/2/2019,Rock
1069454,1/2/2019,Reggaeton
1062321,1/2/2019,Hip Hop
1059442,1/2/2019,Edm
1057801,1/2/2019,Rap
1053540,1/2/2019,Pop
1053445,1/2/2019,Rap
1039882,1/2/2019,Rap
1038175,1/2/2019,Rap
1037718,1/2/2019,Edm
1026927,1/2/2019,Hip Hop
1021801,1/2/2019,Edm
1011610,1/2/2019,Edm
1010099,1/2/2019,Hip Hop
996619,1/2/2019,Pop
988106,1/2/2019,Reggaeton
985725,1/2/2019,Pop
975958,1/2/2019,Pop
970938,1/2/2019,Pop
969001,1/2/2019,Pop
958373,1/2/2019,Reggaeton
937515,1/2/2019,Rock
928826,1/2/2019,Rock
927500,1/2/2019,Reggaeton
910772,1/2/2019,Reggaeton
907473,1/2/2019,Rock
907348,1/2/2019,Reggaeton
905350,1/2/2019,Edm
904531,1/2/2019,Pop
898540,1/2/2019,Rock
893925,1/2/2019,Edm
891953,1/2/2019,Rap
885105,1/2/2019,Rap
875534,1/2/2019,Edm
871195,1/2/2019,Pop
862586,1/2/2019,Pop
862117,1/2/2019,Rap
860488,1/2/2019,Pop
851591,1/2/2019,Hip Hop
849997,1/2/2019,Rap
849509,1/2/2019,Pop
845644,1/2/2019,Hip Hop
844996,1/2/2019,Pop
841779,1/2/2019,Rap
831435,1/2/2019,Pop
826033,1/2/2019,Hip Hop
823767,1/2/2019,Hip Hop
822537,1/2/2019,Rock
819659,1/2/2019,Rap
805155,1/2/2019,Edm
803557,1/2/2019,Edm
802922,1/2/2019,Rap
791919,1/2/2019,Reggaeton
790217,1/2/2019,Reggaeton
781254,1/2/2019,Edm
778993,1/2/2019,Pop
778356,1/2/2019,Pop
766490,1/2/2019,Pop
761465,1/2/2019,R&B
751358,1/2/2019,Pop
750316,1/2/2019,Pop
745950,1/2/2019,Hip Hop
744676,1/2/2019,Rock
742309,1/2/2019,Hip Hop
733771,1/2/2019,Reggaeton
718553,1/2/2019,Pop
715845,1/2/2019,Hip Hop
714564,1/2/2019,Rock
711574,1/2/2019,Edm
709071,1/2/2019,Pop
707527,1/2/2019,Hip Hop
705309,1/2/2019,Pop
703857,1/2/2019,Edm
700807,1/2/2019,Rap
698142,1/2/2019,Edm
697764,1/2/2019,Edm
695668,1/2/2019,Hip Hop
694523,1/2/2019,Rap
691024,1/2/2019,Pop
680841,1/2/2019,Pop
680778,1/2/2019,Hip Hop
676213,1/2/2019,Rap
656534,1/2/2019,Pop
651532,1/2/2019,Hip Hop
649812,1/2/2019,Hip Hop
642273,1/2/2019,Pop
640802,1/2/2019,Pop
634972,1/2/2019,Pop
634463,1/2/2019,Rap
633423,1/2/2019,Pop
632884,1/2/2019,Hip Hop
629736,1/2/2019,Reggaeton
627410,1/2/2019,Reggaeton
624868,1/2/2019,Hip Hop
624865,1/2/2019,Hip Hop
624732,1/2/2019,Rap
623309,1/2/2019,Reggaeton
622153,1/2/2019,Pop
619427,1/2/2019,Reggaeton
617935,1/2/2019,Hip Hop
617315,1/2/2019,Pop
616466,1/2/2019,Rock
614661,1/2/2019,Hip Hop
611838,1/2/2019,Pop
611752,1/2/2019,Pop
610807,1/2/2019,Pop
610583,1/2/2019,Pop
610530,1/2/2019,Hip Hop
607185,1/2/2019,Hip Hop
605161,1/2/2019,Rap
604969,1/2/2019,Reggaeton
603718,1/2/2019,Reggaeton
603580,1/2/2019,Hip Hop
601110,1/2/2019,Rock
599788,1/2/2019,Rap
598622,1/2/2019,Reggaeton
592001,1/2/2019,Pop
591033,1/2/2019,Rock
588226,1/2/2019,Rap
585088,1/2/2019,Reggaeton
583487,1/2/2019,Rock
579475,1/2/2019,Edm
575524,1/2/2019,Rap
574446,1/2/2019,Edm
574271,1/2/2019,Rap
572867,1/2/2019,Other
570762,1/2/2019,Hip Hop
570333,1/2/2019,Edm
570109,1/2/2019,Hip Hop
562953,1/2/2019,Edm
562706,1/2/2019,R&B
562472,1/2/2019,Rock
559513,1/2/2019,Pop
555418,1/2/2019,Hip Hop
552563,1/2/2019,Edm
552450,1/2/2019,Rap
549866,1/2/2019,Rock
549508,1/2/2019,Pop
549497,1/2/2019,Pop
544655,1/2/2019,Hip Hop
4426149,1/3/2019,Rap
4320260,1/3/2019,Pop
4053717,1/3/2019,Rap
3387195,1/3/2019,Pop
3268561,1/3/2019,Edm
2925728,1/3/2019,Pop
2730853,1/3/2019,Reggaeton
2644229,1/3/2019,Edm
2599209,1/3/2019,Rap
2586498,1/3/2019,Pop
2410041,1/3/2019,Hip Hop
2402527,1/3/2019,Hip Hop
2328805,1/3/2019,Rock
2306819,1/3/2019,Hip Hop
2086990,1/3/2019,Pop
1973462,1/3/2019,Rap
1905297,1/3/2019,Pop
1870165,1/3/2019,Hip Hop
1857429,1/3/2019,Hip Hop
1823006,1/3/2019,Edm
1820984,1/3/2019,Hip Hop
1817712,1/3/2019,Pop
1805831,1/3/2019,Pop
1805120,1/3/2019,Rap
1799203,1/3/2019,Rock
1753681,1/3/2019,Pop
1689638,1/3/2019,Hip Hop
1657239,1/3/2019,Rap
1620716,1/3/2019,Rock
1575408,1/3/2019,Rock
1565171,1/3/2019,Edm
1541265,1/3/2019,Pop
1479542,1/3/2019,Hip Hop
1476327,1/3/2019,Rap
1468953,1/3/2019,Reggaeton
1447100,1/3/2019,Reggaeton
1434960,1/3/2019,Rap
1424232,1/3/2019,Edm
1415094,1/3/2019,Hip Hop
1362014,1/3/2019,Hip Hop
1353054,1/3/2019,Pop
1351178,1/3/2019,Hip Hop
1340531,1/3/2019,Rock
1338617,1/3/2019,Rap
1329868,1/3/2019,Hip Hop
1322512,1/3/2019,Edm
1314202,1/3/2019,Reggaeton
1306920,1/3/2019,Hip Hop
1305083,1/3/2019,Pop
1302493,1/3/2019,Reggaeton
1260911,1/3/2019,Hip Hop
1239959,1/3/2019,Pop
1205111,1/3/2019,Hip Hop
1182902,1/3/2019,Hip Hop
1154127,1/3/2019,Rap
1141490,1/3/2019,Reggaeton
1118135,1/3/2019,Hip Hop
1114895,1/3/2019,Rock
1113447,1/3/2019,Rap
1112041,1/3/2019,Pop
1111377,1/3/2019,Edm
1098774,1/3/2019,Rap
1098472,1/3/2019,Pop
1093694,1/3/2019,Rap
1090051,1/3/2019,Rap
1086519,1/3/2019,Edm
1080044,1/3/2019,Rap
1076361,1/3/2019,Pop
1071139,1/3/2019,Edm
1060143,1/3/2019,Pop
1051694,1/3/2019,Hip Hop
1039704,1/3/2019,Reggaeton
1034433,1/3/2019,Edm
1032695,1/3/2019,Pop
1018710,1/3/2019,Edm
1017441,1/3/2019,Hip Hop
1012605,1/3/2019,Pop
1004191,1/3/2019,Reggaeton
1003229,1/3/2019,Pop
977306,1/3/2019,Reggaeton
974826,1/3/2019,Pop
971674,1/3/2019,Reggaeton
964220,1/3/2019,Rock
953954,1/3/2019,Pop
953229,1/3/2019,Reggaeton
928875,1/3/2019,Pop
924128,1/3/2019,Rock
921248,1/3/2019,Rap
920837,1/3/2019,Rock
908526,1/3/2019,Rap
901702,1/3/2019,Rock
899317,1/3/2019,Pop
897766,1/3/2019,Edm
887304,1/3/2019,Rap
887131,1/3/2019,Edm
886677,1/3/2019,Rap
882951,1/3/2019,Hip Hop
876387,1/3/2019,Hip Hop
873543,1/3/2019,Pop
872411,1/3/2019,Rap
871312,1/3/2019,Hip Hop
868965,1/3/2019,Edm
866656,1/3/2019,Pop
861814,1/3/2019,Pop
854453,1/3/2019,Pop
852955,1/3/2019,Rap
848336,1/3/2019,Pop
848031,1/3/2019,Rap
845301,1/3/2019,Reggaeton
842720,1/3/2019,Rock
840170,1/3/2019,Edm
836387,1/3/2019,Reggaeton
835842,1/3/2019,Hip Hop
830352,1/3/2019,Edm
805346,1/3/2019,Edm
799923,1/3/2019,Pop
796891,1/3/2019,Pop
789969,1/3/2019,Reggaeton
784606,1/3/2019,R&B
783335,1/3/2019,Pop
770787,1/3/2019,Pop
768961,1/3/2019,Hip Hop
765424,1/3/2019,Pop
763958,1/3/2019,Rock
760590,1/3/2019,Hip Hop
754501,1/3/2019,Pop
749404,1/3/2019,Hip Hop
749120,1/3/2019,Hip Hop
739273,1/3/2019,Pop
733650,1/3/2019,Rock
721341,1/3/2019,Pop
720045,1/3/2019,Rap
717826,1/3/2019,Edm
713176,1/3/2019,Edm
712268,1/3/2019,Rap
710653,1/3/2019,Hip Hop
709950,1/3/2019,Edm
703425,1/3/2019,Pop
700886,1/3/2019,Hip Hop
699577,1/3/2019,Pop
698808,1/3/2019,Edm
697754,1/3/2019,Rap
687391,1/3/2019,Pop
676388,1/3/2019,Reggaeton
669802,1/3/2019,Pop
667805,1/3/2019,Pop
664937,1/3/2019,Pop
663694,1/3/2019,Hip Hop
663477,1/3/2019,Reggaeton
660246,1/3/2019,Rap
656871,1/3/2019,Hip Hop
655573,1/3/2019,Reggaeton
653852,1/3/2019,Pop
653804,1/3/2019,Reggaeton
651186,1/3/2019,Hip Hop
650174,1/3/2019,Reggaeton
650006,1/3/2019,Hip Hop
648896,1/3/2019,Hip Hop
643280,1/3/2019,Pop
640528,1/3/2019,Hip Hop
640302,1/3/2019,Reggaeton
639620,1/3/2019,Rap
638816,1/3/2019,Reggaeton
636753,1/3/2019,Hip Hop
635809,1/3/2019,Rap
633855,1/3/2019,Hip Hop
631326,1/3/2019,Hip Hop
630596,1/3/2019,Rap
627591,1/3/2019,Reggaeton
626253,1/3/2019,Pop
625763,1/3/2019,Pop
625606,1/3/2019,Pop
625415,1/3/2019,Pop
624874,1/3/2019,Hip Hop
618775,1/3/2019,Rock
616168,1/3/2019,Pop
610419,1/3/2019,Pop
610186,1/3/2019,Hip Hop
608827,1/3/2019,Rock
602718,1/3/2019,Rock
600471,1/3/2019,Rap
600439,1/3/2019,Rap
595021,1/3/2019,Rock
594075,1/3/2019,Rap
591787,1/3/2019,Pop
590170,1/3/2019,Edm
588447,1/3/2019,Rock
585610,1/3/2019,Edm
584172,1/3/2019,Edm
579406,1/3/2019,Reggaeton
578118,1/3/2019,Other
576724,1/3/2019,Hip Hop
576360,1/3/2019,R&B
575506,1/3/2019,Rap
574334,1/3/2019,Edm
570324,1/3/2019,Pop
570096,1/3/2019,Hip Hop
566818,1/3/2019,Edm
565713,1/3/2019,Hip Hop
563392,1/3/2019,Rock
4403984,1/4/2019,Rap
4385311,1/4/2019,Pop
4236254,1/4/2019,Rap
3429009,1/4/2019,Pop
3403518,1/4/2019,Edm
3045812,1/4/2019,Pop
2864676,1/4/2019,Reggaeton
2765173,1/4/2019,Pop
2704607,1/4/2019,Edm
2691489,1/4/2019,Rap
2535989,1/4/2019,Rock
2480880,1/4/2019,Hip Hop
2456462,1/4/2019,Hip Hop
2432917,1/4/2019,Hip Hop
2144472,1/4/2019,Pop
2023356,1/4/2019,Rap
1961460,1/4/2019,Hip Hop
1940202,1/4/2019,Hip Hop
1903947,1/4/2019,Pop
1895247,1/4/2019,Edm
1893379,1/4/2019,Hip Hop
1852616,1/4/2019,Pop
1834975,1/4/2019,Rap
1833263,1/4/2019,Rock
1819348,1/4/2019,Pop
1768384,1/4/2019,Pop
1731716,1/4/2019,Hip Hop
1692051,1/4/2019,Rap
1641350,1/4/2019,Rock
1623580,1/4/2019,Edm
1615614,1/4/2019,Rock
1552361,1/4/2019,Reggaeton
1545845,1/4/2019,Pop
1529134,1/4/2019,Rap
1510397,1/4/2019,Hip Hop
1495612,1/4/2019,Reggaeton
1476337,1/4/2019,Rap
1457325,1/4/2019,Edm
1457138,1/4/2019,Hip Hop
1417103,1/4/2019,Rap
1410283,1/4/2019,Hip Hop
1400935,1/4/2019,Reggaeton
1398740,1/4/2019,Hip Hop
1387548,1/4/2019,Rock
1380022,1/4/2019,Hip Hop
1370164,1/4/2019,Reggaeton
1366614,1/4/2019,Edm
1365303,1/4/2019,Pop
1362084,1/4/2019,Hip Hop
1325679,1/4/2019,Pop
1304767,1/4/2019,Hip Hop
1291074,1/4/2019,Hip Hop
1281298,1/4/2019,Hip Hop
1258429,1/4/2019,Pop
1248894,1/4/2019,Reggaeton
1223330,1/4/2019,Hip Hop
1185870,1/4/2019,Rap
1157959,1/4/2019,Hip Hop
1151133,1/4/2019,Pop
1144200,1/4/2019,Rap
1139631,1/4/2019,Pop
1139173,1/4/2019,Rock
1120055,1/4/2019,Edm
1113035,1/4/2019,Rap
1112955,1/4/2019,Rap
1112457,1/4/2019,Reggaeton
1111885,1/4/2019,Edm
1111272,1/4/2019,Rap
1110647,1/4/2019,Edm
1102922,1/4/2019,Rap
1099011,1/4/2019,Pop
1095914,1/4/2019,Pop
1084821,1/4/2019,Pop
1081173,1/4/2019,Edm
1074111,1/4/2019,Reggaeton
1073179,1/4/2019,Reggaeton
1070336,1/4/2019,Hip Hop
1042864,1/4/2019,Edm
1038308,1/4/2019,Hip Hop
1022361,1/4/2019,Reggaeton
1018398,1/4/2019,Pop
1011400,1/4/2019,Pop
1005641,1/4/2019,Pop
991470,1/4/2019,Reggaeton
987904,1/4/2019,Rock
968518,1/4/2019,Pop
964015,1/4/2019,Rock
954636,1/4/2019,Rap
943208,1/4/2019,Pop
937553,1/4/2019,Rap
929549,1/4/2019,Rap
929014,1/4/2019,Rock
925722,1/4/2019,Hip Hop
920618,1/4/2019,Rock
916613,1/4/2019,Pop
913639,1/4/2019,Rap
913201,1/4/2019,Edm
907415,1/4/2019,Edm
897989,1/4/2019,Reggaeton
894682,1/4/2019,Edm
890925,1/4/2019,Hip Hop
890133,1/4/2019,Edm
889712,1/4/2019,Rap
883990,1/4/2019,Reggaeton
882331,1/4/2019,Edm
877344,1/4/2019,Pop
876549,1/4/2019,Pop
865169,1/4/2019,Pop
865022,1/4/2019,Rock
862611,1/4/2019,Rap
861296,1/4/2019,Rock
860300,1/4/2019,Rap
856294,1/4/2019,Pop
856231,1/4/2019,Edm
844111,1/4/2019,Hip Hop
843233,1/4/2019,Hip Hop
843083,1/4/2019,Pop
835003,1/4/2019,R&B
827491,1/4/2019,Reggaeton
824947,1/4/2019,Pop
815387,1/4/2019,Rap
808058,1/4/2019,Pop
797012,1/4/2019,Pop
794197,1/4/2019,R&B
793661,1/4/2019,Rock
793424,1/4/2019,Pop
793404,1/4/2019,Pop
783853,1/4/2019,Pop
781990,1/4/2019,Hip Hop
776730,1/4/2019,Pop
768958,1/4/2019,Hip Hop
766336,1/4/2019,Hip Hop
755028,1/4/2019,Pop
753635,1/4/2019,Hip Hop
753266,1/4/2019,Rock
742874,1/4/2019,Rap
741757,1/4/2019,Edm
740778,1/4/2019,Reggaeton
733644,1/4/2019,Edm
731751,1/4/2019,Pop
724665,1/4/2019,Hip Hop
722243,1/4/2019,Hip Hop
721908,1/4/2019,Edm
720761,1/4/2019,Pop
718068,1/4/2019,Rap
706711,1/4/2019,Hip Hop
704096,1/4/2019,Pop
702941,1/4/2019,Reggaeton
700128,1/4/2019,Edm
697646,1/4/2019,Reggaeton
696836,1/4/2019,Reggaeton
693268,1/4/2019,Pop
693126,1/4/2019,Reggaeton
691469,1/4/2019,Pop
684720,1/4/2019,Hip Hop
684431,1/4/2019,Rap
679765,1/4/2019,Pop
679508,1/4/2019,Reggaeton
678228,1/4/2019,Reggaeton
677558,1/4/2019,Hip Hop
672794,1/4/2019,Hip Hop
672376,1/4/2019,Pop
671083,1/4/2019,Hip Hop
670627,1/4/2019,Pop
670323,1/4/2019,Reggaeton
670053,1/4/2019,Hip Hop
668390,1/4/2019,Hip Hop
666177,1/4/2019,Rap
664484,1/4/2019,Hip Hop
660576,1/4/2019,Pop
655911,1/4/2019,Rock
655452,1/4/2019,Rap
653137,1/4/2019,Pop
651127,1/4/2019,Hip Hop
650971,1/4/2019,Pop
649295,1/4/2019,Hip Hop
648635,1/4/2019,Rap
647613,1/4/2019,Hip Hop
641275,1/4/2019,Pop
638548,1/4/2019,Pop
635875,1/4/2019,Rock
635187,1/4/2019,Hip Hop
634781,1/4/2019,Rock
634647,1/4/2019,Rap
628258,1/4/2019,Pop
623376,1/4/2019,Rap
619021,1/4/2019,Rap
615663,1/4/2019,Rock
608359,1/4/2019,Pop
607860,1/4/2019,Rap
605992,1/4/2019,Rock
603201,1/4/2019,Edm
602370,1/4/2019,Reggaeton
598853,1/4/2019,Hip Hop
592724,1/4/2019,Edm
591972,1/4/2019,Edm
590844,1/4/2019,Hip Hop
590580,1/4/2019,Edm
588083,1/4/2019,Rap
587453,1/4/2019,Hip Hop
4221599,1/5/2019,Rap
4194463,1/5/2019,Pop
3907312,1/5/2019,Rap
3441220,1/5/2019,Edm
3260378,1/5/2019,Pop
2966901,1/5/2019,Pop
2875423,1/5/2019,Reggaeton
2871984,1/5/2019,Pop
2635307,1/5/2019,Edm
2632718,1/5/2019,Rap
2530894,1/5/2019,Rock
2465543,1/5/2019,Hip Hop
2397125,1/5/2019,Hip Hop
2338237,1/5/2019,Hip Hop
2048168,1/5/2019,Pop
1936834,1/5/2019,Rap
1922782,1/5/2019,Hip Hop
1914179,1/5/2019,Hip Hop
1824991,1/5/2019,Hip Hop
1818277,1/5/2019,Edm
1764898,1/5/2019,Pop
1757356,1/5/2019,Pop
1757297,1/5/2019,Rock
1751422,1/5/2019,Rap
1727152,1/5/2019,Pop
1699488,1/5/2019,Hip Hop
1668231,1/5/2019,Pop
1643540,1/5/2019,Rap
1618032,1/5/2019,Rock
1607187,1/5/2019,Edm
1594933,1/5/2019,Reggaeton
1577901,1/5/2019,Rock
1487666,1/5/2019,Pop
1483483,1/5/2019,Rap
1456413,1/5/2019,Hip Hop
1447832,1/5/2019,Rap
1443972,1/5/2019,Reggaeton
1435766,1/5/2019,Hip Hop
1433405,1/5/2019,Reggaeton
1403464,1/5/2019,Edm
1394498,1/5/2019,Hip Hop
1389317,1/5/2019,Reggaeton
1354221,1/5/2019,Rap
1340935,1/5/2019,Hip Hop
1335431,1/5/2019,Hip Hop
1326557,1/5/2019,Rock
1304177,1/5/2019,Pop
1300340,1/5/2019,Hip Hop
1293323,1/5/2019,Reggaeton
1272634,1/5/2019,Edm
1248776,1/5/2019,Pop
1223059,1/5/2019,Hip Hop
1213179,1/5/2019,Hip Hop
1204089,1/5/2019,Hip Hop
1192489,1/5/2019,Pop
1159870,1/5/2019,Pop
1151866,1/5/2019,Rap
1149139,1/5/2019,Rap
1138119,1/5/2019,Reggaeton
1130155,1/5/2019,Hip Hop
1097130,1/5/2019,Rock
1084850,1/5/2019,Reggaeton
1077960,1/5/2019,Reggaeton
1075738,1/5/2019,Edm
1067439,1/5/2019,Pop
1066532,1/5/2019,Pop
1063445,1/5/2019,Rap
1062855,1/5/2019,Rap
1059179,1/5/2019,Rap
1059007,1/5/2019,Edm
1055250,1/5/2019,Reggaeton
1048111,1/5/2019,Edm
1045731,1/5/2019,Hip Hop
1043758,1/5/2019,Pop
1027274,1/5/2019,Edm
1026198,1/5/2019,Rap
1010418,1/5/2019,Hip Hop
1005625,1/5/2019,Pop
997582,1/5/2019,Reggaeton
994138,1/5/2019,Edm
992271,1/5/2019,Hip Hop
966657,1/5/2019,Rock
963046,1/5/2019,Pop
962513,1/5/2019,Rock
959638,1/5/2019,Pop
958859,1/5/2019,Rap
955123,1/5/2019,Pop
944159,1/5/2019,Pop
932424,1/5/2019,Reggaeton
931114,1/5/2019,Rock
911513,1/5/2019,Rock
907880,1/5/2019,Pop
904788,1/5/2019,Rap
896797,1/5/2019,Rap
883771,1/5/2019,Hip Hop
880832,1/5/2019,Edm
880069,1/5/2019,Rap
869728,1/5/2019,Edm
866656,1/5/2019,Edm
859218,1/5/2019,Reggaeton
856810,1/5/2019,Hip Hop
855565,1/5/2019,Pop
847484,1/5/2019,Rock
847350,1/5/2019,Pop
845165,1/5/2019,Edm
839457,1/5/2019,Pop
833291,1/5/2019,Rap
