Streams,Date,Genre
821806,1/1/2020,Reggaeton
820619,1/1/2020,Rock
820510,1/1/2020,Rap
819725,1/1/2020,Pop
818156,1/1/2020,Hip Hop
807140,1/1/2020,Other
806580,1/1/2020,Pop
803570,1/1/2020,Edm
803180,1/1/2020,R&B
803118,1/1/2020,Edm
800971,1/1/2020,Rap
792292,1/1/2020,Rap
788642,1/1/2020,Rock
787720,1/1/2020,R&B
771877,1/1/2020,Hip Hop
771867,1/1/2020,Edm
770438,1/1/2020,Pop
768201,1/1/2020,Rap
766224,1/1/2020,Other
761330,1/1/2020,Pop
760479,1/1/2020,Rap
760423,1/1/2020,Pop
759930,1/1/2020,Hip Hop
758980,1/1/2020,Reggaeton
754604,1/1/2020,Edm
753095,1/1/2020,Other
744432,1/1/2020,Rap
743853,1/1/2020,Other
733181,1/1/2020,Edm
729067,1/1/2020,Pop
721518,1/1/2020,Pop
718935,1/1/2020,Reggaeton
718643,1/1/2020,Pop
713706,1/1/2020,Rap
710682,1/1/2020,Other
709276,1/1/2020,Rap
705143,1/1/2020,Pop
704358,1/1/2020,Reggaeton
700901,1/1/2020,Pop
700011,1/1/2020,Hip Hop
699427,1/1/2020,Rap
694383,1/1/2020,Pop
693447,1/1/2020,Rap
692824,1/1/2020,Pop
690602,1/1/2020,Hip Hop
687030,1/1/2020,Reggaeton
682791,1/1/2020,Pop
678380,1/1/2020,Pop
676961,1/1/2020,Rap
675777,1/1/2020,Other
669658,1/1/2020,Reggaeton
663637,1/1/2020,Edm
661424,1/1/2020,Rap
653196,1/1/2020,Hip Hop
651208,1/1/2020,Pop
649302,1/1/2020,Reggaeton
649133,1/1/2020,Hip Hop
647025,1/1/2020,Pop
646976,1/1/2020,Pop
646975,1/1/2020,Edm
644451,1/1/2020,Reggaeton
641303,1/1/2020,Other
637617,1/1/2020,Hip Hop
634579,1/1/2020,Rock
633907,1/1/2020,Pop
632707,1/1/2020,Pop
632320,1/1/2020,Edm
629014,1/1/2020,Rock
627345,1/1/2020,Pop
627325,1/1/2020,Pop
626012,1/1/2020,Hip Hop
623950,1/1/2020,Rock
622845,1/1/2020,Rap
621097,1/1/2020,Rap
620008,1/1/2020,Hip Hop
619671,1/1/2020,Edm
617513,1/1/2020,Rock
616152,1/1/2020,Rock
614795,1/1/2020,Rap
614459,1/1/2020,Pop
614002,1/1/2020,Pop
612337,1/1/2020,Other
608670,1/1/2020,Edm
606205,1/1/2020,Pop
603391,1/1/2020,Pop
601606,1/1/2020,Rock
601352,1/1/2020,Other
599223,1/1/2020,Pop
599005,1/1/2020,Pop
597305,1/1/2020,Pop
595712,1/1/2020,Reggaeton
595380,1/1/2020,Hip Hop
591311,1/1/2020,Pop
589282,1/1/2020,Pop
588554,1/1/2020,Pop
586900,1/1/2020,Rock
586686,1/1/2020,Other
6676697,1/2/2020,Pop
4541352,1/2/2020,Rap
3838673,1/2/2020,Reggaeton
3741310,1/2/2020,Rock
3690767,1/2/2020,Rap
3641494,1/2/2020,R&B
3597058,1/2/2020,Pop
3580384,1/2/2020,R&B
3146777,1/2/2020,Pop
3141427,1/2/2020,Rap
3069238,1/2/2020,Pop
2882159,1/2/2020,Pop
2818499,1/2/2020,Rap
2602600,1/2/2020,Pop
2596949,1/2/2020,Pop
2418646,1/2/2020,Pop
2366439,1/2/2020,Pop
2225420,1/2/2020,Rock
2101170,1/2/2020,Pop
2072417,1/2/2020,Edm
2027081,1/2/2020,Reggaeton
1912773,1/2/2020,Rap
1865228,1/2/2020,Hip Hop
1850159,1/2/2020,Rap
1840292,1/2/2020,Pop
1826065,1/2/2020,Pop
1807381,1/2/2020,R&B
1800914,1/2/2020,Pop
1742292,1/2/2020,Rap
1713674,1/2/2020,Rap
1712301,1/2/2020,Reggaeton
1674907,1/2/2020,Rap
1668127,1/2/2020,Rap
1599531,1/2/2020,Rap
1546280,1/2/2020,Edm
1543948,1/2/2020,Rap
1539591,1/2/2020,Pop
1533797,1/2/2020,Pop
1462605,1/2/2020,Pop
1435610,1/2/2020,Pop
1394796,1/2/2020,Hip Hop
1367823,1/2/2020,Reggaeton
1362943,1/2/2020,Rap
1320242,1/2/2020,Reggaeton
1318634,1/2/2020,Hip Hop
1317378,1/2/2020,Pop
1306635,1/2/2020,Hip Hop
1306277,1/2/2020,Reggaeton
1302214,1/2/2020,Rap
1269452,1/2/2020,Reggaeton
1268436,1/2/2020,Rap
1260520,1/2/2020,Pop
1257925,1/2/2020,Reggaeton
1228595,1/2/2020,Pop
1213981,1/2/2020,Hip Hop
1213675,1/2/2020,Pop
1186758,1/2/2020,Rap
1184361,1/2/2020,Rap
1181161,1/2/2020,Reggaeton
1171641,1/2/2020,Pop
1161890,1/2/2020,Pop
1153087,1/2/2020,Hip Hop
1135041,1/2/2020,Edm
1121544,1/2/2020,R&B
1116396,1/2/2020,Reggaeton
1113742,1/2/2020,Reggaeton
1086181,1/2/2020,Pop
1083491,1/2/2020,Hip Hop
1076218,1/2/2020,Pop
1074749,1/2/2020,Rap
1071273,1/2/2020,Rap
1059670,1/2/2020,R&B
1025660,1/2/2020,Rock
1005287,1/2/2020,Edm
998557,1/2/2020,Rap
968306,1/2/2020,Rap
959019,1/2/2020,Hip Hop
955483,1/2/2020,Hip Hop
950853,1/2/2020,Reggaeton
948531,1/2/2020,Pop
946829,1/2/2020,Pop
942533,1/2/2020,Edm
941074,1/2/2020,Pop
936789,1/2/2020,Pop
935947,1/2/2020,Pop
933695,1/2/2020,Pop
929259,1/2/2020,Rock
922707,1/2/2020,Pop
920913,1/2/2020,Rap
919322,1/2/2020,Rock
910053,1/2/2020,Hip Hop
903172,1/2/2020,Reggaeton
896516,1/2/2020,Pop
896189,1/2/2020,Pop
895249,1/2/2020,Rap
893766,1/2/2020,Rap
886014,1/2/2020,Hip Hop
877298,1/2/2020,Other
876313,1/2/2020,Rock
876243,1/2/2020,Rap
873061,1/2/2020,Pop
868788,1/2/2020,Pop
868698,1/2/2020,Edm
863282,1/2/2020,Reggaeton
856865,1/2/2020,Reggaeton
856858,1/2/2020,Pop
852904,1/2/2020,R&B
851662,1/2/2020,Hip Hop
849190,1/2/2020,Reggaeton
845684,1/2/2020,Edm
835520,1/2/2020,Rock
835265,1/2/2020,R&B
833078,1/2/2020,Edm
832634,1/2/2020,Reggaeton
826600,1/2/2020,Pop
825934,1/2/2020,Pop
824423,1/2/2020,Rap
824176,1/2/2020,Hip Hop
824161,1/2/2020,Rap
814162,1/2/2020,Reggaeton
813724,1/2/2020,R&B
810770,1/2/2020,Reggaeton
809391,1/2/2020,Rap
806441,1/2/2020,Pop
797479,1/2/2020,Hip Hop
791246,1/2/2020,Pop
790190,1/2/2020,Pop
781910,1/2/2020,Pop
774265,1/2/2020,Rap
771180,1/2/2020,Rap
767937,1/2/2020,Rap
765877,1/2/2020,Pop
762659,1/2/2020,Pop
760626,1/2/2020,Pop
757964,1/2/2020,Edm
753916,1/2/2020,Rap
747817,1/2/2020,Pop
743097,1/2/2020,Hip Hop
739684,1/2/2020,Pop
739489,1/2/2020,Other
737630,1/2/2020,Edm
736018,1/2/2020,Hip Hop
734826,1/2/2020,Rap
734391,1/2/2020,Pop
730207,1/2/2020,Edm
729880,1/2/2020,Pop
723378,1/2/2020,Rap
722874,1/2/2020,Hip Hop
718293,1/2/2020,Rock
717947,1/2/2020,Pop
717916,1/2/2020,Pop
717865,1/2/2020,Edm
716860,1/2/2020,Pop
716430,1/2/2020,Hip Hop
716151,1/2/2020,Rock
708294,1/2/2020,Rap
705600,1/2/2020,Hip Hop
700298,1/2/2020,Pop
699749,1/2/2020,Pop
693575,1/2/2020,Reggaeton
692198,1/2/2020,Hip Hop
689616,1/2/2020,R&B
686841,1/2/2020,Pop
686507,1/2/2020,Pop
684862,1/2/2020,Reggaeton
684774,1/2/2020,Rap
683757,1/2/2020,Pop
682780,1/2/2020,Edm
680175,1/2/2020,Rock
678847,1/2/2020,Rap
678265,1/2/2020,Hip Hop
676817,1/2/2020,Reggaeton
670105,1/2/2020,Rock
668766,1/2/2020,Rap
667730,1/2/2020,Rock
665540,1/2/2020,R&B
665360,1/2/2020,Pop
665058,1/2/2020,Edm
663427,1/2/2020,Pop
661813,1/2/2020,Edm
659797,1/2/2020,Reggaeton
659240,1/2/2020,Edm
658488,1/2/2020,Pop
654893,1/2/2020,Hip Hop
653383,1/2/2020,Rap
652538,1/2/2020,Edm
647611,1/2/2020,Hip Hop
646848,1/2/2020,Reggaeton
638098,1/2/2020,Pop
636944,1/2/2020,Pop
633915,1/2/2020,Pop
633169,1/2/2020,Rap
629882,1/2/2020,Reggaeton
628927,1/2/2020,Rap
625990,1/2/2020,Edm
625502,1/2/2020,Pop
625473,1/2/2020,Hip Hop
622544,1/2/2020,Hip Hop
619365,1/2/2020,Pop
616508,1/2/2020,Pop
7180575,1/3/2020,Pop
5221491,1/3/2020,Pop
4823003,1/3/2020,Rap
4137767,1/3/2020,Reggaeton
3956263,1/3/2020,R&B
3931321,1/3/2020,R&B
3902974,1/3/2020,Rock
3872238,1/3/2020,Pop
3833622,1/3/2020,Rap
3679269,1/3/2020,Rap
3328626,1/3/2020,Pop
3192383,1/3/2020,Pop
3039807,1/3/2020,Rap
2838823,1/3/2020,Pop
2836017,1/3/2020,Pop
2771355,1/3/2020,Pop
2668021,1/3/2020,Pop
2519851,1/3/2020,Pop
2326907,1/3/2020,Rock
2211037,1/3/2020,Reggaeton
2198762,1/3/2020,Edm
2168993,1/3/2020,Pop
2012162,1/3/2020,Hip Hop
1948809,1/3/2020,Rap
1927630,1/3/2020,Rap
1923438,1/3/2020,R&B
1910954,1/3/2020,Pop
1905588,1/3/2020,Pop
1849595,1/3/2020,Reggaeton
1841548,1/3/2020,Rap
1800861,1/3/2020,Rap
1753050,1/3/2020,Rap
1751350,1/3/2020,Pop
1708318,1/3/2020,Rap
1681367,1/3/2020,Rap
1644187,1/3/2020,Rap
1641687,1/3/2020,Edm
1593936,1/3/2020,Pop
1591998,1/3/2020,Hip Hop
1523189,1/3/2020,Pop
1516659,1/3/2020,Pop
1488906,1/3/2020,Pop
1456550,1/3/2020,Reggaeton
1450310,1/3/2020,Reggaeton
1448976,1/3/2020,Reggaeton
1429172,1/3/2020,Hip Hop
1418972,1/3/2020,Hip Hop
1411648,1/3/2020,Rap
1397037,1/3/2020,Pop
1376943,1/3/2020,Reggaeton
1357583,1/3/2020,Reggaeton
1357145,1/3/2020,Rap
1306592,1/3/2020,Reggaeton
1304349,1/3/2020,Rap
1294212,1/3/2020,Pop
1264826,1/3/2020,Pop
1255167,1/3/2020,Pop
1250605,1/3/2020,Hip Hop
1241361,1/3/2020,Reggaeton
1238471,1/3/2020,Rap
1227260,1/3/2020,Hip Hop
1218019,1/3/2020,Rap
1203793,1/3/2020,Reggaeton
1197252,1/3/2020,Pop
1189311,1/3/2020,Pop
1188923,1/3/2020,R&B
1163899,1/3/2020,Pop
1148951,1/3/2020,Rap
1143336,1/3/2020,Edm
1114727,1/3/2020,Rap
1105564,1/3/2020,R&B
1101938,1/3/2020,Hip Hop
1077148,1/3/2020,Pop
1062920,1/3/2020,Hip Hop
1059282,1/3/2020,Rock
1044952,1/3/2020,Pop
1024045,1/3/2020,Reggaeton
1017434,1/3/2020,Rap
1009020,1/3/2020,Edm
1003348,1/3/2020,Pop
996836,1/3/2020,Hip Hop
994571,1/3/2020,Rap
989518,1/3/2020,Pop
987331,1/3/2020,Pop
984252,1/3/2020,Hip Hop
974947,1/3/2020,Reggaeton
970840,1/3/2020,Pop
969762,1/3/2020,Rock
968937,1/3/2020,Pop
962778,1/3/2020,Hip Hop
960515,1/3/2020,Pop
959153,1/3/2020,Pop
956242,1/3/2020,Edm
951353,1/3/2020,Hip Hop
947016,1/3/2020,Rock
941306,1/3/2020,Pop
941054,1/3/2020,Rap
937005,1/3/2020,Reggaeton
934806,1/3/2020,Reggaeton
924030,1/3/2020,Edm
921494,1/3/2020,Rap
918859,1/3/2020,Reggaeton
916921,1/3/2020,R&B
913159,1/3/2020,Pop
907249,1/3/2020,Other
905432,1/3/2020,Pop
904635,1/3/2020,Pop
897238,1/3/2020,Reggaeton
897214,1/3/2020,Rap
895554,1/3/2020,Pop
893086,1/3/2020,Edm
892630,1/3/2020,Rock
885116,1/3/2020,Reggaeton
883433,1/3/2020,Pop
881621,1/3/2020,Pop
876340,1/3/2020,Hip Hop
876080,1/3/2020,R&B
873747,1/3/2020,Edm
873626,1/3/2020,Rap
872330,1/3/2020,Rap
864031,1/3/2020,R&B
863445,1/3/2020,Hip Hop
859758,1/3/2020,Reggaeton
853084,1/3/2020,Rock
849947,1/3/2020,Pop
849352,1/3/2020,Rap
831119,1/3/2020,Rap
812242,1/3/2020,Pop
811248,1/3/2020,Other
807822,1/3/2020,Pop
805942,1/3/2020,Pop
798697,1/3/2020,Edm
798170,1/3/2020,Rap
797232,1/3/2020,Rap
794841,1/3/2020,Rap
789388,1/3/2020,Pop
789129,1/3/2020,Pop
782662,1/3/2020,Pop
779378,1/3/2020,Rock
778819,1/3/2020,Rap
778108,1/3/2020,Pop
776037,1/3/2020,Pop
761089,1/3/2020,Pop
760289,1/3/2020,Pop
759899,1/3/2020,Hip Hop
759390,1/3/2020,Rap
754964,1/3/2020,Reggaeton
753263,1/3/2020,Reggaeton
753062,1/3/2020,Pop
753011,1/3/2020,Edm
751883,1/3/2020,Hip Hop
751176,1/3/2020,Hip Hop
747802,1/3/2020,Edm
743660,1/3/2020,Rap
741501,1/3/2020,Reggaeton
741062,1/3/2020,Pop
736857,1/3/2020,Hip Hop
731926,1/3/2020,Pop
729931,1/3/2020,Hip Hop
726361,1/3/2020,Rock
725729,1/3/2020,Reggaeton
725105,1/3/2020,Edm
723088,1/3/2020,Rock
721770,1/3/2020,Pop
716474,1/3/2020,Hip Hop
716246,1/3/2020,Rap
715580,1/3/2020,Rap
715411,1/3/2020,Pop
709200,1/3/2020,Hip Hop
709081,1/3/2020,Pop
708684,1/3/2020,R&B
707144,1/3/2020,Hip Hop
704645,1/3/2020,Reggaeton
703356,1/3/2020,Pop
699108,1/3/2020,Pop
698966,1/3/2020,Edm
693197,1/3/2020,Hip Hop
693050,1/3/2020,Rap
692967,1/3/2020,Edm
690349,1/3/2020,Reggaeton
688433,1/3/2020,Edm
686376,1/3/2020,Rock
682121,1/3/2020,Rap
678958,1/3/2020,Rock
678181,1/3/2020,Edm
677939,1/3/2020,Pop
677077,1/3/2020,Pop
676484,1/3/2020,Pop
676086,1/3/2020,Rap
672203,1/3/2020,Pop
670323,1/3/2020,R&B
668744,1/3/2020,Rap
661068,1/3/2020,Hip Hop
660854,1/3/2020,Edm
653457,1/3/2020,Pop
651629,1/3/2020,Reggaeton
646367,1/3/2020,Rock
644907,1/3/2020,Edm
644263,1/3/2020,Pop
643140,1/3/2020,Hip Hop
7102715,1/4/2020,Pop
4695955,1/4/2020,Rap
4637492,1/4/2020,Pop
4194438,1/4/2020,Reggaeton
3935880,1/4/2020,Rap
3850698,1/4/2020,R&B
3786736,1/4/2020,Rock
3782914,1/4/2020,R&B
3746590,1/4/2020,Pop
3646992,1/4/2020,Rap
3182124,1/4/2020,Pop
3129689,1/4/2020,Pop
3024618,1/4/2020,Rap
2714998,1/4/2020,Pop
2686088,1/4/2020,Pop
2597572,1/4/2020,Pop
2542345,1/4/2020,Pop
2393435,1/4/2020,Pop
2221750,1/4/2020,Rock
2174367,1/4/2020,Reggaeton
2166232,1/4/2020,Edm
2041576,1/4/2020,Pop
1967289,1/4/2020,Hip Hop
1850955,1/4/2020,Rap
1848487,1/4/2020,Reggaeton
1835965,1/4/2020,R&B
1835419,1/4/2020,Rap
1827628,1/4/2020,Pop
1810135,1/4/2020,Pop
1790331,1/4/2020,Rap
1739675,1/4/2020,Rap
1710071,1/4/2020,Rap
1635245,1/4/2020,Rap
1627425,1/4/2020,Pop
1624323,1/4/2020,Hip Hop
1620912,1/4/2020,Rap
1600557,1/4/2020,Edm
1555328,1/4/2020,Rap
1517749,1/4/2020,Pop
1505555,1/4/2020,Pop
1496204,1/4/2020,Reggaeton
1487161,1/4/2020,Reggaeton
1456533,1/4/2020,Reggaeton
1445411,1/4/2020,Hip Hop
1435226,1/4/2020,Pop
1405890,1/4/2020,Pop
1393222,1/4/2020,Pop
1389690,1/4/2020,Rap
1387285,1/4/2020,Reggaeton
1376239,1/4/2020,Hip Hop
1330928,1/4/2020,Rap
1330293,1/4/2020,Reggaeton
1280883,1/4/2020,Reggaeton
1238935,1/4/2020,Rap
1235963,1/4/2020,Reggaeton
1231808,1/4/2020,Reggaeton
1207205,1/4/2020,Pop
1204253,1/4/2020,Pop
1189950,1/4/2020,Rap
1178099,1/4/2020,Pop
1177105,1/4/2020,Hip Hop
1151029,1/4/2020,R&B
1142742,1/4/2020,Pop
1130047,1/4/2020,Rap
1123537,1/4/2020,Hip Hop
1123087,1/4/2020,Rap
1122212,1/4/2020,Pop
1102896,1/4/2020,Edm
1098821,1/4/2020,Pop
1068911,1/4/2020,Pop
1058931,1/4/2020,Hip Hop
1058266,1/4/2020,Rap
1048739,1/4/2020,Hip Hop
1040396,1/4/2020,Reggaeton
1034598,1/4/2020,R&B
1015182,1/4/2020,Hip Hop
1000389,1/4/2020,Rock
990630,1/4/2020,Reggaeton
990346,1/4/2020,Pop
973945,1/4/2020,Rap
973807,1/4/2020,Rock
969500,1/4/2020,Edm
967541,1/4/2020,Pop
957553,1/4/2020,Hip Hop
955756,1/4/2020,Reggaeton
953410,1/4/2020,Reggaeton
946581,1/4/2020,Pop
941781,1/4/2020,Rap
930769,1/4/2020,Hip Hop
930337,1/4/2020,Hip Hop
924096,1/4/2020,Reggaeton
923544,1/4/2020,Reggaeton
922635,1/4/2020,R&B
921467,1/4/2020,Pop
919622,1/4/2020,Pop
919538,1/4/2020,Pop
918675,1/4/2020,Rock
912955,1/4/2020,Pop
912354,1/4/2020,Rap
911417,1/4/2020,Pop
908599,1/4/2020,Edm
907716,1/4/2020,Pop
898079,1/4/2020,Reggaeton
894863,1/4/2020,Other
890760,1/4/2020,Other
887109,1/4/2020,Edm
861671,1/4/2020,Reggaeton
861305,1/4/2020,Pop
859375,1/4/2020,R&B
857652,1/4/2020,Rock
857413,1/4/2020,Pop
853589,1/4/2020,Pop
849672,1/4/2020,Pop
847779,1/4/2020,Hip Hop
846641,1/4/2020,Edm
845991,1/4/2020,R&B
844137,1/4/2020,Rap
841398,1/4/2020,Hip Hop
832734,1/4/2020,Pop
829128,1/4/2020,Pop
828508,1/4/2020,Edm
820081,1/4/2020,Rap
819679,1/4/2020,Rock
804476,1/4/2020,Rap
798176,1/4/2020,Edm
789785,1/4/2020,Rap
786687,1/4/2020,Other
783631,1/4/2020,Pop
779840,1/4/2020,Rap
775547,1/4/2020,Rap
775140,1/4/2020,Reggaeton
771286,1/4/2020,Reggaeton
764189,1/4/2020,Pop
761884,1/4/2020,Pop
759235,1/4/2020,Pop
757052,1/4/2020,Pop
756466,1/4/2020,Pop
756254,1/4/2020,Rap
751012,1/4/2020,Pop
750625,1/4/2020,Reggaeton
746511,1/4/2020,Rap
745481,1/4/2020,Rap
741342,1/4/2020,Rock
739361,1/4/2020,Hip Hop
738440,1/4/2020,Rap
735641,1/4/2020,Hip Hop
734795,1/4/2020,Pop
729356,1/4/2020,Rap
727954,1/4/2020,Pop
726275,1/4/2020,Pop
722343,1/4/2020,Reggaeton
718713,1/4/2020,Edm
716924,1/4/2020,Reggaeton
714712,1/4/2020,Rap
713159,1/4/2020,Hip Hop
711862,1/4/2020,Hip Hop
709013,1/4/2020,Hip Hop
706424,1/4/2020,Pop
703817,1/4/2020,Hip Hop
701308,1/4/2020,Hip Hop
697305,1/4/2020,Edm
695891,1/4/2020,Reggaeton
694641,1/4/2020,Pop
694372,1/4/2020,Pop
691467,1/4/2020,Rock
691179,1/4/2020,Edm
689814,1/4/2020,Rock
689613,1/4/2020,Rap
688966,1/4/2020,Hip Hop
687996,1/4/2020,Pop
686442,1/4/2020,Edm
683540,1/4/2020,Hip Hop
683258,1/4/2020,Rap
677099,1/4/2020,Other
676183,1/4/2020,Rap
673921,1/4/2020,Edm
670860,1/4/2020,R&B
667096,1/4/2020,Rock
666345,1/4/2020,Pop
666111,1/4/2020,Reggaeton
663657,1/4/2020,Rock
662594,1/4/2020,Pop
658295,1/4/2020,Edm
654853,1/4/2020,Edm
654323,1/4/2020,Rap
653944,1/4/2020,Pop
648580,1/4/2020,Pop
646199,1/4/2020,Hip Hop
643906,1/4/2020,R&B
643882,1/4/2020,Hip Hop
640880,1/4/2020,Rock
636652,1/4/2020,Pop
635825,1/4/2020,Pop
634941,1/4/2020,Rap
632554,1/4/2020,Pop
626238,1/4/2020,Hip Hop
625195,1/4/2020,Edm
617062,1/4/2020,Pop
615302,1/4/2020,Rock
611800,1/4/2020,Edm
6464401,1/5/2020,Pop
4403365,1/5/2020,Pop
4336041,1/5/2020,Rap
3871744,1/5/2020,Reggaeton
3844033,1/5/2020,Rap
3528364,1/5/2020,R&B
3499058,1/5/2020,R&B
3486102,1/5/2020,Rock
3363665,1/5/2020,Pop
3331161,1/5/2020,Rap
2972188,1/5/2020,Pop
2857908,1/5/2020,Pop
2710958,1/5/2020,Rap
2552157,1/5/2020,Pop
2472257,1/5/2020,Pop
2407518,1/5/2020,Pop
2336198,1/5/2020,Pop
2199755,1/5/2020,Pop
2047208,1/5/2020,Rock
1924073,1/5/2020,Edm
1893226,1/5/2020,Pop
1872816,1/5/2020,Reggaeton
1775143,1/5/2020,Hip Hop
1733454,1/5/2020,Pop
1716365,1/5/2020,Rap
1686294,1/5/2020,Rap
1684567,1/5/2020,Reggaeton
1683805,1/5/2020,Rap
1652910,1/5/2020,R&B
1635239,1/5/2020,Pop
1602821,1/5/2020,Rap
1567959,1/5/2020,Rap
1539184,1/5/2020,Rap
1494519,1/5/2020,Pop
1459463,1/5/2020,Hip Hop
1431735,1/5/2020,Rap
1422343,1/5/2020,Rap
1415286,1/5/2020,Edm
1402504,1/5/2020,Pop
1390333,1/5/2020,Reggaeton
1364432,1/5/2020,Reggaeton
1345125,1/5/2020,Hip Hop
1338680,1/5/2020,Pop
1333374,1/5/2020,Reggaeton
1329957,1/5/2020,Pop
1302863,1/5/2020,Pop
1286256,1/5/2020,Pop
1276265,1/5/2020,Rap
1275166,1/5/2020,Reggaeton
1243420,1/5/2020,Rap
1233434,1/5/2020,Hip Hop
1194362,1/5/2020,Reggaeton
1172992,1/5/2020,Reggaeton
1153005,1/5/2020,Pop
1149728,1/5/2020,Pop
1146900,1/5/2020,Rap
1123118,1/5/2020,Reggaeton
1118769,1/5/2020,Reggaeton
1118557,1/5/2020,Pop
1111941,1/5/2020,Rap
1109168,1/5/2020,Pop
1101455,1/5/2020,Pop
1077006,1/5/2020,R&B
1044063,1/5/2020,Hip Hop
1033544,1/5/2020,Hip Hop
1022038,1/5/2020,Edm
1019570,1/5/2020,Pop
1012789,1/5/2020,Pop
1012145,1/5/2020,R&B
1011895,1/5/2020,Hip Hop
995880,1/5/2020,Hip Hop
986566,1/5/2020,Rap
983311,1/5/2020,Rap
978328,1/5/2020,Hip Hop
973904,1/5/2020,Pop
960158,1/5/2020,Rap
944247,1/5/2020,Reggaeton
922919,1/5/2020,Rap
914644,1/5/2020,Rock
910520,1/5/2020,Reggaeton
892509,1/5/2020,Pop
888706,1/5/2020,Rock
879156,1/5/2020,Reggaeton
877815,1/5/2020,Hip Hop
875511,1/5/2020,Pop
869366,1/5/2020,Reggaeton
867559,1/5/2020,Other
866752,1/5/2020,Rap
864576,1/5/2020,Pop
859308,1/5/2020,Edm
858134,1/5/2020,Pop
855412,1/5/2020,Edm
852660,1/5/2020,Rock
844284,1/5/2020,Reggaeton
843160,1/5/2020,Hip Hop
841487,1/5/2020,Hip Hop
839592,1/5/2020,Reggaeton
834605,1/5/2020,R&B
832438,1/5/2020,Rap
829111,1/5/2020,Pop
827881,1/5/2020,Pop
824326,1/5/2020,Pop
817129,1/5/2020,Reggaeton
816000,1/5/2020,Pop
808841,1/5/2020,Other
805709,1/5/2020,Hip Hop
788536,1/5/2020,Pop
788491,1/5/2020,Pop
786221,1/5/2020,R&B
784546,1/5/2020,R&B
782772,1/5/2020,Edm
782138,1/5/2020,Rock
776298,1/5/2020,Pop
774182,1/5/2020,Hip Hop
772929,1/5/2020,Pop
771488,1/5/2020,Reggaeton
770406,1/5/2020,Pop
769408,1/5/2020,Rap
761698,1/5/2020,Pop
761270,1/5/2020,Rap
749786,1/5/2020,Rock
748438,1/5/2020,Pop
